ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_ORDER_VALUE,SALES_DIFF
10264,0.1958158424735585,-0.9200742329029763,6,-0.621865278934967,30/06/2004,Shipped,2,6,2004,Motorcycles,-0.7893211752026337,S24_2360,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Small,-0.18016511105410937,-0.44170016788085764
10276,1.1198673115905147,-0.4049707190006192,12,-0.04417450754192444,02/08/2004,Shipped,3,8,2004,Motorcycles,-0.7893211752026337,S24_2360,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,EMEA,Barajas,Miguel,Medium,-0.4535134703601012,0.4093389628181768
10285,0.29848822793099805,-1.194730004512125,3,-0.7008318453133472,27/08/2004,Shipped,3,8,2004,Motorcycles,-0.7893211752026337,S24_2360,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,EMEA,Hernandez,Marta,Small,-0.3566128419028175,-0.3442190034105297
10299,-0.21487369935619982,-0.8511624057302837,6,-0.7383602416990568,30/09/2004,Shipped,3,9,2004,Motorcycles,-0.7893211752026337,S24_2360,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Small,0.18289241487218874,-0.9212526565712456
10309,-1.138925168473156,-1.3662659196326405,2,-1.1987197931954092,15/10/2004,Shipped,4,10,2004,Motorcycles,-0.7893211752026337,S24_2360,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Small,1.5560746426967367,-2.754794435892146
10319,-0.42021847027107895,-0.09561114953471804,7,-0.5540252766130643,03/11/2004,Shipped,4,11,2004,Motorcycles,-0.7893211752026337,S24_2360,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,EMEA,Kuo,Kee,Small,0.040177570998338595,-0.594202847611403
10330,0.7091777697607564,-0.13031494739146987,1,-0.08179521802668703,16/11/2004,Shipped,4,11,2004,Motorcycles,-0.7893211752026337,S24_2360,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,CA,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,-0.09241646375757291,0.010621245730885881
10341,-0.3175460848136394,0.8101579745265006,6,-0.13395811423289838,24/11/2004,Shipped,4,11,2004,Motorcycles,-0.7893211752026337,S24_2360,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium,-0.2572624928914385,0.1233043786585401
10355,0.6065053843033168,-0.644922692753016,3,-0.35689666344651455,07/12/2004,Shipped,4,12,2004,Motorcycles,-0.7893211752026337,S24_2360,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,-0.39114908561409784,0.034252422167583285
10363,0.8118501552181959,-1.1119366581967318,14,-0.5001247032482038,06/01/2005,Shipped,1,1,2005,Motorcycles,-0.7893211752026337,S24_2360,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,CA,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,-0.9027259485498188,0.402601245301615
10375,-1.5496147103029143,0.8101579745265006,14,-0.8188201243856518,03/02/2005,Shipped,1,2,2005,Motorcycles,-0.7893211752026337,S24_2360,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,CA,44000,France,EMEA,Labrune,Janine,Small,-1.2554327149954791,0.4366125906098274
10390,-0.009528928441320661,-0.918586927280544,4,-0.6919968430098384,04/03/2005,Shipped,1,3,2005,Motorcycles,-0.7893211752026337,S24_2360,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.00875314909718893,-0.7007499921070274
10403,-0.8309080121008373,-0.19873100602335153,4,-0.7620469534678984,08/04/2005,Shipped,2,4,2005,Motorcycles,-0.7893211752026337,S24_2360,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,CA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,0.16512718515766256,-0.927174138625561
10110,0.8118501552181959,-0.27309628714496226,11,-0.10504208026474574,18/03/2003,Shipped,1,3,2003,Classic Cars,-0.26668340779243027,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,-0.22171326310815062,0.11667118284340489
10124,-0.3175460848136394,-0.5432901418868148,10,-0.6665561633589849,21/05/2003,Shipped,2,5,2003,Classic Cars,-0.26668340779243027,S24_2766,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small,0.17251965747400466,-0.8390758208329896
10148,-1.4469423248454747,-0.49867097321384873,4,-1.090549390069475,11/09/2003,Shipped,3,9,2003,Classic Cars,-0.26668340779243027,S24_2766,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.7215481373150017,-1.8120975273844766
10161,-1.5496147103029143,0.8101579745265006,3,-0.7652779469347626,17/10/2003,Shipped,4,10,2003,Classic Cars,-0.26668340779243027,S24_2766,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,CA,8200,Denmark,EMEA,Ibsen,Palle,Small,-1.2554327149954791,0.49015476806071656
10172,-1.344269939388035,-0.45355603600007105,1,-1.039711472696734,05/11/2003,Shipped,4,11,2003,Classic Cars,-0.26668340779243027,S24_2766,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,EMEA,King,Julie,Small,0.609701745022893,-1.649413217719627
10182,0.09314345701611891,-0.49867097321384873,14,-0.49105077033538064,12/11/2003,Shipped,4,11,2003,Classic Cars,-0.26668340779243027,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,-0.046447938358730304,-0.44460283197665035
10192,1.1198673115905147,-0.0029024324031104564,2,0.15840606770988824,20/11/2003,Shipped,4,11,2003,Classic Cars,-0.26668340779243027,S24_2766,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium,-0.0032503391723445038,0.16165640688223273
10204,1.2225396970479543,0.6277151515081486,8,0.5284444186443097,02/12/2003,Shipped,4,12,2003,Classic Cars,-0.26668340779243027,S24_2766,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium,0.7674066911571827,-0.23896227251287305
10212,1.017194926133075,0.22217648512496505,1,0.22394907803770106,16/01/2004,Shipped,1,1,2004,Classic Cars,-0.26668340779243027,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,0.22599679337519507,-0.0020477153374940105
10227,1.2225396970479543,0.22217648512496505,14,0.31967336851480793,02/03/2004,Shipped,1,3,2004,Classic Cars,-0.26668340779243027,S24_2766,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium,0.2716195728158541,0.04805379569895385
10241,1.2225396970479543,0.5374852770805946,6,0.48199413609715897,13/04/2004,Shipped,2,4,2004,Classic Cars,-0.26668340779243027,S24_2766,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,CA,67000,France,EMEA,Citeaux,Frederique,Medium,0.6570970878098459,-0.17510295171268692
10267,0.29848822793099805,0.17755731645199832,3,-0.12965736326524072,07/07/2004,Shipped,3,7,2004,Classic Cars,-0.26668340779243027,S24_2766,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium,0.052998768743940425,-0.18265613200918113
10279,1.4278844679628335,-0.18286641271740822,3,0.19800881620373578,09/08/2004,Shipped,3,8,2004,Classic Cars,-0.26668340779243027,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,-0.26111211043126836,0.45912092663500415
10288,-0.009528928441320661,-0.1382472440444415,9,-0.39284485966607724,01/09/2004,Shipped,3,9,2004,Classic Cars,-0.26668340779243027,S24_2766,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Small,0.001317348095709277,-0.3941622077617865
10302,1.4278844679628335,0.8101579745265006,5,0.9475612888283391,06/10/2003,Shipped,4,10,2003,Classic Cars,-0.26668340779243027,S24_2766,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,CA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,1.1568119884226191,-0.20925069959428
10311,-0.7282356266433977,0.49286610840762785,4,-0.5066898647632264,16/10/2004,Shipped,4,10,2004,Classic Cars,-0.26668340779243027,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,-0.35892265930752165,-0.14776720545570476
10321,-0.5228908557285186,-0.5432901418868148,1,-0.7455118692551239,04/11/2004,Shipped,4,11,2004,Classic Cars,-0.26668340779243027,S24_2766,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Small,0.28408144720006484,-1.0295933164551887
10332,0.40116061338843767,0.15177735232984013,7,-0.09329646872049889,17/11/2004,Shipped,4,11,2004,Classic Cars,-0.26668340779243027,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,0.060887095759111685,-0.15418356447961057
10346,-1.0362527830157164,0.8101579745265006,1,-0.36770284327686653,29/11/2004,Shipped,4,11,2004,Classic Cars,-0.26668340779243027,S24_2766,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small,-0.8395284557854622,0.47182561250859567
10368,0.5038329988458772,0.8101579745265006,2,0.3004611754294888,19/01/2005,Shipped,1,1,2005,Classic Cars,-0.26668340779243027,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,0.4081843218445886,-0.10772314641509978
10380,0.09314345701611891,-2.288395405540614,6,-1.1967649063919286,16/02/2005,Shipped,1,2,2005,Classic Cars,-0.26668340779243027,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,-0.21314905909185616,-0.9836158473000725
10407,4.200038875313702,0.5374852770805946,6,1.9701517152468742,22/04/2005,On Hold,2,4,2005,Classic Cars,-0.26668340779243027,S24_2766,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,EMEA,Frick,Sue,Large,2.2574590586472536,-0.28730734340037944
10420,0.40116061338843767,0.8101579745265006,9,0.20637138752973652,29/05/2005,In Process,2,5,2005,Classic Cars,-0.26668340779243027,S24_2766,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,0.3250034700025852,-0.1186320824728487
10104,0.9145225406756355,-2.184284011970359,10,-0.9836822448125276,31/01/2003,Shipped,1,1,2003,Classic Cars,-1.6354966081524867,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,-1.9975769641843029,1.013894719371775
10114,-1.138925168473156,-2.6572471999038028,1,-1.5380881422796662,01/04/2003,Shipped,2,4,2003,Classic Cars,-1.6354966081524867,S24_2840,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,CA,75012,France,EMEA,Bertrand,Marie,Small,3.0264057148252608,-4.564493857104927
10127,0.40116061338843767,-2.254187376224673,12,-1.121061914927137,03/06/2003,Shipped,2,6,2003,Classic Cars,-1.6354966081524867,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Small,-0.9042911905387628,-0.2167707243883742
10141,-1.4469423248454747,-2.0439815149209197,6,-1.445996683112361,01/08/2003,Shipped,3,8,2003,Classic Cars,-1.6354966081524867,S24_2840,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,CA,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,2.957523365140851,-4.4035200482532115
10151,-0.5228908557285186,-2.149084445572796,4,-1.2731683989613007,21/09/2003,Shipped,3,9,2003,Classic Cars,-1.6354966081524867,S24_2840,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Small,1.1237366047784083,-2.3969050037397093
10165,-0.8309080121008373,-2.569991936721113,13,-1.463313722046528,22/10/2003,Shipped,4,10,2003,Classic Cars,-1.6354966081524867,S24_2840,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Small,2.1354268912561207,-3.598740613302649
10175,0.1958158424735585,-2.6046957345778647,2,-1.3045877740861331,06/11/2003,Shipped,4,11,2003,Classic Cars,-1.6354966081524867,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Small,-0.5100406896536489,-0.7945470844324842
10184,0.7091777697607564,-2.569991936721113,7,-1.204128313351706,14/11/2003,Shipped,4,11,2003,Classic Cars,-1.6354966081524867,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,CA,41101,Spain,EMEA,Roel,Jose Pedro,Small,-1.822581149987006,0.6184528366352999
10195,-0.3175460848136394,-2.744998231627304,7,-1.4382585895152498,25/11/2003,Shipped,4,11,2003,Classic Cars,-1.6354966081524867,S24_2840,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,EMEA,Frick,Steve,Small,0.871663441273614,-2.3099220307888637
10207,0.7091777697607564,-2.6750948673729895,8,-1.2524791802911297,09/12/2003,Shipped,4,12,2003,Classic Cars,-1.6354966081524867,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,EMEA,Franco,Valarie,Small,-1.8971178119420231,0.6446386316508934
10219,-1.4469423248454747,-2.149084445572796,3,-1.4701721165820727,10/02/2004,Shipped,1,2,2004,Classic Cars,-1.6354966081524867,S24_2840,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,EMEA,Taylor,Sue,Small,3.10960124396635,-4.5797733605484225
10229,-0.21487369935619982,-2.5174404713951746,2,-1.3406445751281113,11/03/2004,Shipped,1,3,2004,Classic Cars,-1.6354966081524867,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.5409317469976967,-1.8815763221258082
10246,1.4278844679628335,-2.359290306876549,6,-0.9700903512872157,05/05/2004,Shipped,2,5,2004,Classic Cars,-1.6354966081524867,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,-3.3687939846042916,2.398703633317076
10259,-0.42021847027107895,-2.4995928039259883,5,-1.3702936916475692,15/06/2004,Shipped,2,6,2004,Classic Cars,-1.6354966081524867,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Small,1.0503750643663758,-2.420668756013945
10271,0.29848822793099805,-2.0791810813184823,6,-1.0689587513732544,20/07/2004,Shipped,3,7,2004,Classic Cars,-1.6354966081524867,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,-0.6206110765104101,-0.4483476748628442
10281,-1.5496147103029143,-2.131732546644421,2,-1.4882602497553905,19/08/2004,Shipped,3,8,2004,Classic Cars,-1.6354966081524867,S24_2840,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Small,3.3033641127116877,-4.791624362467078
10292,0.40116061338843767,-2.6572471999038028,9,-1.2932385701437032,08/09/2004,Shipped,3,9,2004,Classic Cars,-1.6354966081524867,S24_2840,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,EMEA,Yu,Kwai,Small,-1.065982916638118,-0.2272556535055852
10305,1.325212082505394,-2.587343835649489,6,-1.1095769549566874,13/10/2004,Shipped,4,10,2004,Classic Cars,-1.6354966081524867,S24_2840,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,EMEA,Hernandez,Marta,Small,-3.428779312598553,2.319202357641865
10314,0.40116061338843767,-2.306738841550611,15,-1.1435105317204408,22/10/2004,Shipped,4,10,2004,Classic Cars,-1.6354966081524867,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,CA,8200,Denmark,EMEA,Ibsen,Palle,Small,-0.9253727686033772,-0.21813776311706357
10324,-0.5228908557285186,0.8101579745265006,9,-0.11717866916968864,05/11/2004,Shipped,4,11,2004,Classic Cars,-1.6354966081524867,S24_2840,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,EMEA,Frick,Michael,Medium,-0.42362419657544526,0.3064455274057566
10335,-0.21487369935619982,-2.306738841550611,2,-1.264485443409174,19/11/2004,Shipped,4,11,2004,Classic Cars,-1.6354966081524867,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.4956575083326147,-1.7601429517417886
10349,0.09314345701611891,-2.306738841550611,3,-1.2039979875648072,01/12/2004,Shipped,4,12,2004,Classic Cars,-1.6354966081524867,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Small,-0.21485763013538128,-0.989140357429426
10358,0.09314345701611891,-0.035623156096619014,4,-0.30846434289027913,10/12/2004,Shipped,4,12,2004,Classic Cars,-1.6354966081524867,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,-0.0033180639086639275,-0.3051462789816152
10371,1.017194926133075,0.8101579745265006,8,1.0816556630648768,23/01/2005,Shipped,1,1,2005,Classic Cars,-1.6354966081524867,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,0.8240885810546055,0.25756708201027134
10383,0.5038329988458772,0.8101579745265006,3,1.3769521752128846,22/02/2005,Shipped,1,2,2005,Classic Cars,-1.6354966081524867,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,0.4081843218445886,0.968767853368296
10394,1.1198673115905147,-2.2189878098271105,6,-0.9581601115448624,15/03/2005,Shipped,1,3,2005,Classic Cars,-1.6354966081524867,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,-2.4849719130432106,1.5268118014983483
10412,-0.5228908557285186,-2.359290306876549,6,-1.3422410660176205,03/05/2005,Shipped,2,5,2005,Classic Cars,-1.6354966081524867,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,1.2336513274746779,-2.5758923934922984
10425,-0.42021847027107895,-2.4995928039259883,5,-1.3702936916475692,31/05/2005,In Process,2,5,2005,Classic Cars,-1.6354966081524867,S24_2840,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,CA,44000,France,EMEA,Labrune,Janine,Small,1.0503750643663758,-2.420668756013945
10106,1.4278844679628335,-0.4451279708062884,13,0.057251536112001525,17/02/2003,Shipped,1,2,2003,Planes,-0.8142086879364528,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium,-0.6355913157701129,0.6928428518821144
10119,0.6065053843033168,-1.192746930348882,4,-0.6029137374234453,28/04/2003,Shipped,2,4,2003,Planes,-0.8142086879364528,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Small,-0.7234074353678501,0.12049369794440479
10131,-0.009528928441320661,-0.8189374505775854,5,-0.6537950967251523,16/06/2003,Shipped,2,6,2003,Planes,-0.8142086879364528,S24_2841,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,EMEA,Lewis,Dan,Small,0.0078035963644713865,-0.6615986930896237
10143,-0.8309080121008373,-1.124826640257811,8,-1.0359265946355505,10/08/2003,Shipped,3,8,2003,Planes,-0.8142086879364528,S24_2841,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small,0.9346274676146815,-1.970554062250232
10155,-1.2415975539305957,-0.5472562902133006,6,-1.0228560042578334,06/10/2003,Shipped,4,10,2003,Planes,-0.8142086879364528,S24_2841,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Small,0.6794720713019662,-1.7023280755597996
10167,-1.4469423248454747,-0.6830968703954433,2,-1.132970433705007,23/10/2003,Cancelled,4,10,2003,Planes,-0.8142086879364528,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Small,0.9884017737446507,-2.1213722074496575
10178,-0.11220131389876024,-0.13973454966687376,5,-0.4373131042041433,08/11/2003,Shipped,4,11,2003,Planes,-0.8142086879364528,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Small,0.015678400069674806,-0.4529915042738181
10186,-1.344269939388035,-0.7168091311705732,2,-1.103147549469684,14/11/2003,Shipped,4,11,2003,Planes,-0.8142086879364528,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,CA,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,0.9635849673114565,-2.0667325167811406
10198,1.325212082505394,-0.7852251898024556,5,-0.1621084842030209,27/11/2003,Shipped,4,11,2003,Planes,-0.8142086879364528,S24_2841,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,CA,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,-1.0405899090138053,0.8784814248107844
10209,0.8118501552181959,-0.0718142595758031,1,-0.010240930778171087,09/01/2004,Shipped,1,1,2004,Planes,-0.8142086879364528,S24_2841,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,EMEA,Chandler,Michael,Medium,-0.05830241778349556,0.04806148700532448
10222,-0.3175460848136394,-0.10552652035093295,5,-0.5131192702502299,19/02/2004,Shipped,1,2,2004,Planes,-0.8142086879364528,S24_2841,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Small,0.0335095333814456,-0.5466288036316754
10249,-1.5496147103029143,-0.7852251898024556,1,-1.1932895520746294,08/05/2004,Shipped,2,5,2004,Planes,-0.8142086879364528,S24_2841,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,EMEA,Tseng,Kyung,Small,1.2167965050182832,-2.4100860570929123
10262,-1.138925168473156,-0.8189374505775854,10,-1.0548401244592267,24/06/2004,Cancelled,2,6,2004,Planes,-0.8142086879364528,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,0.9327084738680533,-1.98754859832728
10274,0.5038329988458772,-0.9210657699845975,2,-0.5162470891357991,21/07/2004,Shipped,3,7,2004,Planes,-0.8142086879364528,S24_2841,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,EMEA,Nelson,Allen,Small,-0.4640633290256267,-0.052183760110172395
10284,-0.5228908557285186,-0.47933600012222993,12,-0.724496836117706,21/08/2004,Shipped,3,8,2004,Planes,-0.8142086879364528,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Small,0.2506404112853981,-0.9751372474031041
10296,-1.4469423248454747,-0.615176580304372,8,-1.1173476300005234,15/09/2004,Shipped,3,9,2004,Planes,-0.8142086879364528,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,CA,80686,Germany,EMEA,Donnermeyer,Michael,Small,0.8901250312960968,-2.00747266129662
10307,-1.0362527830157164,-0.41141571003115857,2,-0.9067900305422851,14/10/2004,Shipped,4,10,2004,Planes,-0.8142086879364528,S24_2841,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Small,0.42633067449617507,-1.3331207050384601
10316,-0.11220131389876024,-0.9889860600756686,10,-0.7535812075606028,01/11/2004,Shipped,4,11,2004,Planes,-0.8142086879364528,S24_2841,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,0.11096553536804825,-0.864546742928651
10328,1.325212082505394,-1.2264591911240121,1,-0.39408838488273584,12/11/2004,Shipped,4,11,2004,Planes,-0.8142086879364528,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Small,-1.625318538777333,1.2312301538945971
10339,2.043918780707471,0.8101579745265006,12,1.4447487356058206,23/11/2004,Shipped,4,11,2004,Planes,-0.8142086879364528,S24_2841,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,1.6558970994746394,-0.21114836386881874
10351,-1.0362527830157164,-0.4451279708062884,5,-0.9160214404476108,03/12/2004,Shipped,4,12,2004,Planes,-0.8142086879364528,S24_2841,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Small,0.46126509854615494,-1.3772865389937659
